grant_number;year;research_area;research_institution_type;has_collab_switzerland;has_collab_europe;has_collab_north_am;has_collab_asia;has_collab_latin_am;has_collab_oceania;has_collab_africa
178943;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178944;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178946;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178947;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
178948;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178949;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE
178951;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178952;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178953;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178957;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178958;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178961;2018;Humanities and Social Sciences;Other;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178964;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178965;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178967;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178971;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178972;2018;Mathematics, Natural- and Engineering Sciences;University of applied sciences;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
178973;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
178980;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178988;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178991;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178992;2018;Humanities and Social Sciences;University of applied sciences;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
178995;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178997;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178998;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
178999;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
179000;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179002;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179003;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
179004;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179005;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179009;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179010;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179011;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179012;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179014;2018;Mathematics, Natural- and Engineering Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179016;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179018;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
179019;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179021;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179023;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179024;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179026;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
179027;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179029;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179030;2018;Humanities and Social Sciences;ETH Domain;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
179032;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
179034;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179036;2018;Humanities and Social Sciences;Cantonal university;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
179037;2018;Humanities and Social Sciences;ETH Domain;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179040;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179041;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179043;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179046;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
179047;2018;Humanities and Social Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179050;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179052;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179055;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179056;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179057;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179059;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179060;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179061;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179062;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179065;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179069;2018;Mathematics, Natural- and Engineering Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179072;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179075;2018;Biology and Medicine;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179076;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179082;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179086;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179089;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179092;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179093;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179094;2018;Humanities and Social Sciences;University of applied sciences;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179095;2018;Humanities and Social Sciences;ETH Domain;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
179097;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179099;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179104;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179107;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179108;2018;Humanities and Social Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179109;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179110;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179112;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179114;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179116;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179123;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179125;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179129;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179130;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
179132;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179133;2018;Mathematics, Natural- and Engineering Sciences;Other;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
179134;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179138;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179140;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179144;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179146;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179147;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179148;2018;Mathematics, Natural- and Engineering Sciences;Other;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179150;2018;Mathematics, Natural- and Engineering Sciences;ETH Domain;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179155;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179157;2018;Mathematics, Natural- and Engineering Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179158;2018;Biology and Medicine;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179159;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179161;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179163;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179165;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179167;2018;Biology and Medicine;Other;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179168;2018;Humanities and Social Sciences;University of Teacher Education;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179169;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179170;2018;Biology and Medicine;ETH Domain;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
179171;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179175;2018;Humanities and Social Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179178;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179182;2018;Humanities and Social Sciences;University of Teacher Education;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179186;2018;Humanities and Social Sciences;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179190;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179191;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179194;2018;Biology and Medicine;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179203;2018;Humanities and Social Sciences;University of Teacher Education;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179206;2018;Biology and Medicine;Other;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179207;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
179208;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
179213;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179214;2018;Biology and Medicine;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179217;2018;Mathematics, Natural- and Engineering Sciences;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179218;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179219;2018;Humanities and Social Sciences;ETH Domain;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179220;2018;Humanities and Social Sciences;University of Teacher Education;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179222;2018;Humanities and Social Sciences;Other;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179226;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179230;2018;Humanities and Social Sciences;University of Teacher Education;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179234;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179235;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179239;2018;Biology and Medicine;Other;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179246;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179247;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
179248;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179249;2018;Biology and Medicine;Other;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE
179251;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179254;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179255;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179256;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179257;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179259;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179260;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179264;2018;Biology and Medicine;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179265;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179271;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179272;2018;Humanities and Social Sciences;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179273;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179275;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179276;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179277;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179280;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179281;2018;Humanities and Social Sciences;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179283;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179289;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179292;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179294;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE
179295;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179297;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
179299;2018;Humanities and Social Sciences;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179302;2018;Humanities and Social Sciences;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179303;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179306;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179307;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179310;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179312;2018;Mathematics, Natural- and Engineering Sciences;Other;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179313;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179318;2018;Biology and Medicine;Other;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179319;2018;Biology and Medicine;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179321;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179323;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179324;2018;Biology and Medicine;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179325;2018;Biology and Medicine;Cantonal university;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
179330;2018;Biology and Medicine;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179334;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179336;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179337;2018;Biology and Medicine;ETH Domain;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179342;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179344;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179347;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179351;2018;Biology and Medicine;ETH Domain;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179353;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179360;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179362;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
179364;2018;Humanities and Social Sciences;University of applied sciences;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179369;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179371;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179374;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
179377;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179379;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179380;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179381;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179382;2018;Biology and Medicine;Other;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
179384;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179389;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179391;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
179394;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179395;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179399;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179400;2018;Biology and Medicine;Cantonal university;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
179401;2018;Biology and Medicine;Cantonal university;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE
179403;2018;Biology and Medicine;Cantonal university;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
179404;2018;Biology and Medicine;Cantonal university;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
179413;2018;Biology and Medicine;Cantonal university;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
